bank_name,branch_name,location,city,review_text,rating,review_date
BMCI BANK,"BMCI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,UNE ETOILE CAR JE NE PEUX PAS METTRE 0 . AGENCE A FUIR . JE PENSE QUE LES CONSEILLERS SONT DES FANTÔMES AUCUNES REPONSES A MES MAILS A MES DEMANDES DE RDV. ILS BLOQUENT MEME MA DEMANDE DE TRANSFERT D AGENCE.  VOUS PERDEZ UNE CLIENTE. VOUS AVEZ RÉUSSI A ME FAIRE PARTIR ALORS QUE CELA FAISAIT PLUSIEURS ANNEE.,1 étoile,il y a un an
BMCI BANK,"BMCI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Services trés lent ...😤 …,2 étoiles,il y a 4 ans
BMCI BANK,"BMCI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,"Très mauvais service et personnel peu sympathique ! Vous venez de l'étranger et vous avez besoin de votre argent et vous n'êtes tout simplement pas aidé, ce qui est un mauvais service !!

Je vais immédiatement retirer mon argent d'ici et l'apporter à une autre banque offrant un meilleur service.
Ce n'est vraiment pas possible !!!!",1 étoile,il y a un an
BMCI BANK,"BMCI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Un guichet unique aux heures de pointe et à l'heure où la communauté marocaine est très présente... des services très médiocres,1 étoile,il y a un an
BMCI BANK,"BMCI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Nnnnnnnnn dans la boîte,1 étoile,il y a 8 ans
BMCI BANK,"BMCI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Mauvais services,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Mauvais service tjr en absence,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Bien,5 étoiles,il y a un an
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,mauvase service,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Banque excellente,5 étoiles,il y a un an
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,BIEN,4 étoiles,il y a 7 ans
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,"Vraiment n'importe quoi, service inadmissible,
A chaque fois nmchi nversi flous maybghich yversili galk asidi non manversich siri l agence li 7eliti fiha compte yversiwlk
Tous mes amis ont le même choix que mon m7taja khdma tkhdeem",1 étoile,il y a 9 mois
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,C'est une agence que je ne vous recommande pas,1 étoile,il y a 2 mois
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,"4 fois nous sommes allés chez eux pour changer le numéro de téléphone de notre compte
Sunnit 2, Waraq A. Chaque fois qu'il m'en dit un peu, vous recevez un message indiquant que cela a changé
Mon cours est passé depuis 5 jours et le deuxième numéro n'a pas été modifié",1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Quel est le pro lmwadaf tayhdar bhal ila sahbk ou kay3rfk mn chehal hada ou taytdakhal fomor b3ad 3lih ou kaysswal as2ila ma3ndhom hta 3ala9a saraha nul,1 étoile,il y a 5 ans
CIH BANK,"CIH BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Le traitement du personnel est mauvais et le service est plus que mauvais. J'ai demandé une carte il y a 3 mois et je ne l'ai pas encore reçue.,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Service 0
Personnel caissier tres nul  banque vraiment déconseillée",1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,5 chaises et 1 caissier pour 20 personnes,1 étoile,il y a un an
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Service client nul!!!
Aucun respect envers les clients.",1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Pas bien,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Une banque comme les autres,4 étoiles,il y a un an
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Mes employés, cette banque est à un niveau bas, ils apportent de la misère. Ils sont mal traités et ne comprennent rien, je ne vous conseille pas de faire affaire dans cette branche.",1 étoile,il y a 3 mois
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Bon traitement selon mon expérience mais il faut attendre que vos cheveux deviennent gris, j'ai dit que le personnel était la raison principale,",2 étoiles,il y a un an
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Très très mauvais, je n'encourage personne à ouvrir un compte. Ils disent que le compte est gratuit pour les moins de 30 ans, mais le service client est pire. J'ai envoyé mon dossier pour transférer de l'argent à l'étranger, mais ils l'ignorent. Aujourd'hui, j'ai attendu plus de 3 heures et j'attends toujours qu'ils traitent mon dossier, mais rien ne se passe.",1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"mauvais service, banque de mauvaise qualité... Je ne traiterai jamais avec eux dans les projets futurs",1 étoile,il y a un an
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Je n'aime pas les services, l'homme qui dirige n'est pas bon, je ne l'aime pas. l'entreprise devrait le retirer du service",2 étoiles,il y a 5 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Un garçon nevo long flakis sans traitement ni étiquette et soufflé,1 étoile,il y a 4 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Très longue file d'attente pour attendre dehors sous un soleil de plomb,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,mauvais traitement,1 étoile,il y a un an
CIH BANK,"CIH BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Des services extrêmement médiocres,1 étoile,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Service 0
Personnel caissier tres nul  banque vraiment déconseillée",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,5 chaises et 1 caissier pour 20 personnes,1 étoile,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Service client nul!!!
Aucun respect envers les clients.",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Pas bien,1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,Une banque comme les autres,4 étoiles,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Mes employés, cette banque est à un niveau bas, ils apportent de la misère. Ils sont mal traités et ne comprennent rien, je ne vous conseille pas de faire affaire dans cette branche.",1 étoile,il y a 3 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Bon traitement selon mon expérience mais il faut attendre que vos cheveux deviennent gris, j'ai dit que le personnel était la raison principale,",2 étoiles,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Très très mauvais, je n'encourage personne à ouvrir un compte. Ils disent que le compte est gratuit pour les moins de 30 ans, mais le service client est pire. J'ai envoyé mon dossier pour transférer de l'argent à l'étranger, mais ils l'ignorent. Aujourd'hui, j'ai attendu plus de 3 heures et j'attends toujours qu'ils traitent mon dossier, mais rien ne se passe.",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"mauvais service, banque de mauvaise qualité... Je ne traiterai jamais avec eux dans les projets futurs",1 étoile,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Imm Madrane, N2, Berkane 63300","Imm Madrane, N2, Berkane 63300",BERKANE,"Je n'aime pas les services, l'homme qui dirige n'est pas bon, je ne l'aime pas. l'entreprise devrait le retirer du service",2 étoiles,il y a 5 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Mauvais service tjr en absence,1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Bien,5 étoiles,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,mauvase service,1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Banque excellente,5 étoiles,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,BIEN,4 étoiles,il y a 7 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,"Vraiment n'importe quoi, service inadmissible,
A chaque fois nmchi nversi flous maybghich yversili galk asidi non manversich siri l agence li 7eliti fiha compte yversiwlk
Tous mes amis ont le même choix que mon m7taja khdma tkhdeem",1 étoile,il y a 9 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,C'est une agence que je ne vous recommande pas,1 étoile,il y a 2 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,"4 fois nous sommes allés chez eux pour changer le numéro de téléphone de notre compte
Sunnit 2, Waraq A. Chaque fois qu'il m'en dit un peu, vous recevez un message indiquant que cela a changé
Mon cours est passé depuis 5 jours et le deuxième numéro n'a pas été modifié",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Quel est le pro lmwadaf tayhdar bhal ila sahbk ou kay3rfk mn chehal hada ou taytdakhal fomor b3ad 3lih ou kaysswal as2ila ma3ndhom hta 3ala9a saraha nul,1 étoile,il y a 5 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Le traitement du personnel est mauvais et le service est plus que mauvais. J'ai demandé une carte il y a 3 mois et je ne l'ai pas encore reçue.,1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Excellente banque,5 étoiles,il y a 8 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Mauvais traitement de la part du personnel,1 étoile,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Le service n'est pas bon,1 étoile,il y a 2 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300","Rue Allal Ben Abdellah, Rue Ibn Rochd, Berkane 63300",BERKANE,Pas vraiment bon.,2 étoiles,il y a 3 ans
SOCIÉTÉ GÉNÉRALE MAROC,"SOCIÉTÉ GÉNÉRALE MAROC 26, Bd. Mohammed V, Berkane 63300","26, Bd. Mohammed V, Berkane 63300",BERKANE,très bel endroit,5 étoiles,il y a 2 ans
SOCIÉTÉ GÉNÉRALE MAROC,"SOCIÉTÉ GÉNÉRALE MAROC 26 Bd Mohammed V, Berkane","26 Bd Mohammed V, Berkane",BERKANE,"Quel bel endroit, mes salutations",5 étoiles,il y a 6 mois
BANK AL YOUSR,"BANK AL YOUSR X5X3+52Q, Av. de France, Rabat","X5X3+52Q, Av. de France, Rabat",BERKANE,Excellent service . Et je felicite la directrice pour son professionalisme j'y etais hier et j'etais vraiment emue par leur aceuil et surtout professionalisme.merci bp,5 étoiles,il y a une semaine
BANK AL YOUSR,"BANK AL YOUSR X5X3+52Q, Av. de France, Rabat","X5X3+52Q, Av. de France, Rabat",BERKANE,Horaires bizarres pour une banque qui vient de commencer!!! Comment vous allez capter plus de clients ??,3 étoiles,il y a 4 ans
BANK AL YOUSR,"BANK AL YOUSR X5X3+52Q, Av. de France, Rabat","X5X3+52Q, Av. de France, Rabat",BERKANE,Bon,4 étoiles,il y a 3 ans
BANK AL YOUSR,"BANK AL YOUSR X44J+PW9, rue Erroumane bd Annakhil immeuble A, Rabat","X44J+PW9, rue Erroumane bd Annakhil immeuble A, Rabat",BERKANE,Publicité mensongère.,1 étoile,il y a un an
BANK AL YOUSR,"BANK AL YOUSR X44J+PW9, rue Erroumane bd Annakhil immeuble A, Rabat","X44J+PW9, rue Erroumane bd Annakhil immeuble A, Rabat",BERKANE,"Oh mon Dieu, rends les choses faciles et ne rends pas les choses difficiles",5 étoiles,il y a 4 ans
BTI BANK,"BTI BANK WMCG+8FJ, Bd Hassan II, Berkane","WMCG+8FJ, Bd Hassan II, Berkane",BERKANE,Porte pas considération des étrangers marocain vive on Belgique,1 étoile,il y a 4 ans
BTI BANK,"BTI BANK WMCG+8FJ, Bd Hassan II, Berkane","WMCG+8FJ, Bd Hassan II, Berkane",BERKANE,Attention c'est des arnaqueurs,1 étoile,il y a 3 ans
BTI BANK,"BTI BANK WMCG+8FJ, Bd Hassan II, Berkane","WMCG+8FJ, Bd Hassan II, Berkane",BERKANE,Mauvais service,1 étoile,il y a un an
BTI BANK,"BTI BANK WMCG+8FJ, Bd Hassan II, Berkane","WMCG+8FJ, Bd Hassan II, Berkane",BERKANE,😍😍😍😍😍 …,3 étoiles,il y a 7 ans
BTI BANK,"BTI BANK WMCG+8FJ, Bd Hassan II, Berkane","WMCG+8FJ, Bd Hassan II, Berkane",BERKANE,"Que la paix, la miséricorde et les bénédictions de Dieu soient sur vous. Puis-je avoir de l'aide auprès d'une agence ? Que Dieu vous récompense bien.",4 étoiles,il y a une semaine
BTI BANK,"BTI BANK WMCG+8FJ, Bd Hassan II, Berkane","WMCG+8FJ, Bd Hassan II, Berkane",BERKANE,Bienvenue à Hamdoulilah,5 étoiles,il y a 2 ans
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,"Je réside en France et ouvert un compte a la BMCE depuis 7 ans. Depuis 3 ans je demande à bénéficier du code d'accès pour gérer mon compte depuis ma plate forme. Je n'ai jamais eu de réponse. Au mois d'octobre 2023 pendant les vacances de Toussaint, j'ai emmené toute la famille. En sachant que j'ai la somme de 130 000 dirhams sur mon compte, je suis allé retirer une petite somme. J'apprends que mon compte a été verrouillé depuis avril 2023 soit 6 mois avant. Sans que je ne sois informé, mon compte a été pirate, on l'a vide la somme de 120 000 dirhams par des arnaqueurs. En voyant que je n'était pas à l'origine de ses transfert, ils ont bloqué le compte tardivement. En une seule journée il y a eu 5 transactions de 20000 dirhams chacune.
Lorsque j'ai demandé des explications au directeur de l'agence. Aucubrvteponse de sa part et aucun conseil pour pouvoir récupérer mon argent. La seule chose que j'ai pu faire est de porter plainte au commissariat et au tribunal de Berkane.
Au retour en France, j'ai envoyé 25 emails sans avoir de réponse de leur part. J'ai alerté l'agence intermédiaire a Orleans, ont envoyé également des emails a leurs collègues de l'agence de Berkane et n'ont aucune réponse de la part de ce directeur. Ils l'ont conseillé de porter plainte contre l'agence et don directeur. J'en conclue que cette agence est dans le coup. Mêle la police judiciaire de Berkane, ça ne peut être qu'eux a l'origine de cette arnaque. J'attends toujours une solution.",1 étoile,il y a un an
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,UNE ETOILE CAR JE NE PEUX PAS METTRE 0 . AGENCE A FUIR . JE PENSE QUE LES CONSEILLERS SONT DES FANTÔMES AUCUNES REPONSES A MES MAILS A MES DEMANDES DE RDV. ILS BLOQUENT MEME MA DEMANDE DE TRANSFERT D AGENCE.  VOUS PERDEZ UNE CLIENTE. VOUS AVEZ RÉUSSI A ME FAIRE PARTIR ALORS QUE CELA FAISAIT PLUSIEURS ANNEE.,1 étoile,il y a un an
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Services trés lent ...😤 …,2 étoiles,il y a 4 ans
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,"Très mauvais service et personnel peu sympathique ! Vous venez de l'étranger et vous avez besoin de votre argent et vous n'êtes tout simplement pas aidé, ce qui est un mauvais service !!

Je vais immédiatement retirer mon argent d'ici et l'apporter à une autre banque offrant un meilleur service.
Ce n'est vraiment pas possible !!!!",1 étoile,il y a un an
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Un guichet unique aux heures de pointe et à l'heure où la communauté marocaine est très présente... des services très médiocres,1 étoile,il y a un an
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Nnnnnnnnn dans la boîte,1 étoile,il y a 8 ans
BTI BANK,"BTI BANK WMF8+X7Q, N2, Berkane","WMF8+X7Q, N2, Berkane",BERKANE,Mauvais services,1 étoile,il y a 3 ans
CFG BANK,"CFG BANK Angle Avenue Inaouin et, Av. Omar Ibn Al Khattab, Rabat 10090","Angle Avenue Inaouin et, Av. Omar Ibn Al Khattab, Rabat 10090",BERKANE,"L'équipe de première ligne font tout pour satisfaire les clients mais tu as l'impression qu'ils ont peur de consulter  leur hiérarchie à l'agence quand ils se sentent dépassé par rapport à une opération nouvelle.  Résultat : Beaucoup d'erreur  donc frustration du client. Service de toute opération à l'international est très médiocre, manque de maîtrise de ce genre d'opération au niveau de l'agence et responsables déconnectés.",2 étoiles,il y a 8 mois
